Tarih,Varlık,Fiyat,Supertrend_Sinyal,Tilson_Sinyal,Hacim_SMI,Kombine_Dip,SSL&EMA_Sinyal,BB_Sikisma,BB_Fiyat_Durum,Destek_Direnc,Alim_Bandi,Satim_Bandi,EMA_200_Durumu,RSI,StochRSI,TSI,BB_Bant_Durum
2026-07-24 21:56,KAREL,10.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 9.28 (%7.2 altta) | EMA100 Direnç: 10.09 (%0.9 üstte),7.52-8.04 (%19.6 altta),15.00-17.48 (%50.0 üstte),7.8,46.82,3.88,-0.71,
2026-07-24 21:56,KARSN,10.89,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 10.07 (%7.6 altta) | EMA100 Direnç: 11.06 (%1.6 üstte),-,-,8.18,46.14,2.31,-0.2,
2026-07-24 21:56,KARTN,212.6,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,🔴 ZİRVEDE,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 186.83 (%12.1 altta),-,-,140.7,78.63,97.95,0.87,
2026-07-24 21:56,KATMR,2.41,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 2.25 (%6.6 altta) | EMA5 Direnç: 2.51 (%4.0 üstte),1.47-1.62 (%32.8 altta),-,7.03,38.66,3.28,-0.84,
2026-07-24 21:56,KAYSE,4.08,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 4.20 (%3.0 üstte),4.04-4.21 (fiyat bandın içinde!),-,-,39.46,0.63,-0.96,
2026-07-24 21:56,KBORU,26.4,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,-,⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 26.15 (%1.0 altta) | EMA100 Direnç: 36.02 (%36.4 üstte),13.07-14.75 (%44.1 altta),76.07-89.10 (%188.1 üstte),-,63.82,32.88,0.2,
2026-07-24 21:56,KCAER,15.0,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 14.36 (%4.3 altta),-,14.36-15.98 (fiyat bandın içinde!),25.85,61.12,43.57,0.75,
2026-07-24 21:56,KCHOL,197.6,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 195.37 (%1.1 altta),145.08-157.70 (%20.2 altta),-,44.55,54.02,28.98,-0.46,
2026-07-24 21:56,KENT,336.5,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 357.81 (%6.3 üstte),-,816.00-1145.00 (%142.5 üstte),-38.1,25.06,8.63,-0.94,
2026-07-24 21:56,KERVN,6.95,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 6.60 (%5.0 altta),1.83-1.90 (%72.7 altta),-,206.04,72.06,56.62,0.91,
2026-07-24 21:56,KFEIN,8.92,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 7.44 (%16.6 altta) | EMA5 Direnç: 9.14 (%2.4 üstte),1.68-1.92 (%78.4 altta),-,19.86,45.62,3.87,-0.01,
2026-07-24 21:56,KGYO,10.05,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 9.97 (%0.8 altta),-,-,197.52,52.48,15.39,-0.57,
2026-07-24 21:56,KIMMR,14.71,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 13.45 (%8.6 altta) | EMA55 Direnç: 15.01 (%2.1 üstte),-,-,37.45,42.31,4.02,-0.91,
2026-07-24 21:56,KLGYO,4.64,🔴 Düşüş Trendinde,🔴 SAT,🔴 ZAYIFLAMA (Zaten Dipte),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 4.37 (%5.8 altta) | EMA5 Direnç: 4.91 (%5.7 üstte),-,-,6.14,36.49,40.65,-0.49,
2026-07-24 21:56,KLKIM,26.94,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 24.14 (%10.4 altta) | EMA5 Direnç: 28.13 (%4.4 üstte),-,-,11.61,33.63,1.48,-0.96,
2026-07-24 21:56,KLMSN,29.24,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 25.47 (%12.9 altta) | EMA100 Direnç: 29.65 (%1.4 üstte),-,-,14.8,42.89,1.41,-0.85,
2026-07-24 21:56,KLNMA,9.8,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 9.67 (%1.3 altta) | EMA55 Direnç: 10.38 (%6.0 üstte),-,28.10-38.52 (%186.7 üstte),-27.88,50.19,64.53,0.05,
2026-07-24 21:56,KLRHO,81.15,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 86.62 (%6.7 üstte),-,-,-,38.97,8.68,-0.75,
2026-07-24 21:56,KLSER,25.66,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 26.25 (%2.3 üstte),-,-,-,42.06,4.11,-0.5,
2026-07-24 21:56,KLSYN,13.43,🟢 Yükseliş Trendinde,⏳ BEKLE,🩸 SAT (Zirveden Dönüş),-,⚪ Karışık / Testere Piyasası,⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 12.07 (%10.2 altta) | EMA5 Direnç: 13.95 (%3.9 üstte),-,-,111.07,57.61,29.92,0.63,
2026-07-24 21:56,KLYPV,60.65,🔴 Düşüş Trendinde,🔴 SAT,🩸 SAT (Zirveden Dönüş),-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Direnç: 61.06 (%0.7 üstte),-,-,-,49.35,44.91,0.13,
2026-07-24 21:56,KMPUR,21.78,🟢 Yükseliş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA200 Destek: 21.34 (%2.0 altta),13.04-14.12 (%35.2 altta),31.59-34.44 (%45.1 üstte),2.07,60.52,29.69,-0.29,
2026-07-24 21:56,KNFRT,11.69,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 10.28 (%12.1 altta) | EMA100 Direnç: 12.24 (%4.7 üstte),9.51-11.17 (%4.4 altta),-,13.74,45.26,3.16,-0.0,
2026-07-24 21:56,KOCMT,4.89,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),📈 TREND DEVAMI (0 Üstü + Hacim),🔴 ZİRVEDE,-,-,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 4.10 (%16.2 altta),-,-,-,74.19,64.02,0.82,
2026-07-24 21:56,KONKA,13.17,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Direnç: 13.59 (%3.2 üstte),9.79-11.30 (%14.2 altta),-,-3.07,40.92,0.19,-0.85,
2026-07-24 21:56,KONTR,5.0,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 5.13 (%2.6 üstte),-,52.99-67.62 (%959.7 üstte),-81.92,35.14,45.89,-0.9,
2026-07-24 21:56,KONYA,3850.0,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 3875.86 (%0.7 üstte),-,-,-14.76,43.49,52.51,-0.56,
2026-07-24 21:56,KOPOL,6.19,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA55 Destek: 6.13 (%1.0 altta) | EMA21 Direnç: 6.24 (%0.8 üstte),4.64-6.29 (fiyat bandın içinde!),7.03-9.10 (%13.5 üstte),-,49.89,27.52,0.42,
2026-07-24 21:56,KORDS,70.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 65.69 (%6.2 altta) | EMA21 Direnç: 70.76 (%1.1 üstte),-,94.75-102.40 (%35.4 üstte),8.87,50.83,15.78,0.14,
2026-07-24 21:56,KOTON,13.66,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 14.05 (%2.9 üstte),-,20.20-21.76 (%47.9 üstte),-,36.97,0.0,-0.9,
2026-07-24 21:56,KRDMA,42.76,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 41.01 (%4.1 altta),17.05-18.33 (%57.1 altta),-,67.92,68.73,55.86,0.78,
2026-07-24 21:56,KRDMB,136.0,🟢 Yükseliş Trendinde,⏳ BEKLE,🩸 SAT (Zirveden Dönüş),-,⚪ Karışık / Testere Piyasası,⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 135.01 (%0.7 altta),-,-,295.55,82.85,50.66,0.97,
2026-07-24 21:56,KRDMD,42.2,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 40.91 (%3.0 altta),23.50-26.00 (%38.4 altta),-,68.46,65.72,31.44,0.38,
2026-07-24 21:56,KRGYO,2.5,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 2.56 (%2.4 üstte),-,3.06-3.27 (%22.3 üstte),-38.46,34.19,0.0,-0.85,
2026-07-24 21:56,KRONT,22.8,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),🩸 SAT (Zirveden Dönüş),-,⚪ Karışık / Testere Piyasası,🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 20.64 (%9.5 altta) | EMA5 Direnç: 23.04 (%1.1 üstte),7.54-9.28 (%59.3 altta),-,94.2,58.61,49.09,0.68,
2026-07-24 21:56,KRPLS,9.45,🟢 Yükseliş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 9.18 (%2.9 altta),6.12-7.57 (%19.9 altta),-,18.69,56.3,18.76,-0.1,
2026-07-24 21:56,KRSTL,10.52,🔴 Düşüş Trendinde,🔴 SAT,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA55 Destek: 9.94 (%5.5 altta) | EMA21 Direnç: 10.52 (%0.0 üstte),5.42-5.80 (%44.9 altta),11.27-12.50 (%7.1 üstte),24.36,50.81,31.55,0.32,
2026-07-24 21:56,KRTEK,21.78,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 22.43 (%3.0 üstte),-,36.68-41.68 (%68.4 üstte),-12.07,36.14,0.0,-0.93,
2026-07-24 21:56,KRVGD,2.64,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 2.59 (%1.9 altta) | EMA55 Direnç: 2.73 (%3.4 üstte),2.17-2.35 (%11.0 altta),-,13.62,40.59,0.0,-0.75,
2026-07-24 21:56,KSTUR,2692.5,🟢 Yükseliş Trendinde,🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 2480.19 (%7.9 altta) | EMA5 Direnç: 2778.73 (%3.2 üstte),-,-,8.56,40.5,3.76,-0.9,
2026-07-24 21:56,KTLEV,155.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 129.84 (%16.2 altta) | EMA5 Direnç: 171.65 (%10.7 üstte),-,-,-,64.37,21.34,0.87,
2026-07-24 21:56,KTSKR,99.65,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 98.20 (%1.5 altta) | EMA5 Direnç: 100.35 (%0.7 üstte),50.95-56.68 (%43.1 altta),-,56.13,52.36,13.48,-0.77,
2026-07-24 21:56,KUTPO,85.05,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 79.84 (%6.1 altta) | EMA5 Direnç: 86.11 (%1.2 üstte),68.45-71.80 (%15.6 altta),95.65-102.70 (%12.5 üstte),6.52,39.26,2.87,-0.9,
2026-07-24 21:56,KUVVA,154.3,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🚀 ASIL SİNYAL: GÜÇLÜ AL (EMA Sıralı + SSL Onay),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 143.17 (%7.2 altta),-,-,90.55,58.57,22.96,0.01,
2026-07-24 21:56,KUYAS,70.75,🟢 Yükseliş Trendinde,🔴 SAT,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 63.63 (%10.1 altta) | EMA5 Direnç: 71.03 (%0.4 üstte),-,-,101.04,49.25,5.56,-0.85,
2026-07-24 21:56,KZBGY,2.21,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🚨Fiyat Bandın Altında!,EMA5 Direnç: 2.42 (%9.6 üstte),1.25-1.42 (%35.8 altta),-,-19.94,33.35,0.0,-0.89,
2026-07-24 21:56,KZGYO,21.44,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 22.06 (%2.9 üstte),17.80-21.88 (fiyat bandın içinde!),-,-,41.73,2.0,-0.69,
2026-07-24 21:56,LIDER,102.1,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 84.74 (%17.0 altta) | EMA5 Direnç: 102.41 (%0.3 üstte),-,-,153.82,50.88,22.98,-0.73,
2026-07-24 21:56,LIDFA,3.0,🟢 Yükseliş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 2.99 (%0.3 altta),1.28-1.65 (%44.9 altta),-,70.95,51.64,13.23,-0.68,
2026-07-24 21:56,LILAK,30.16,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 27.80 (%7.8 altta) | EMA55 Direnç: 30.59 (%1.4 üstte),19.00-21.07 (%30.2 altta),-,-,43.58,0.0,-0.59,
2026-07-24 21:56,LINK,6.28,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Direnç: 6.59 (%5.0 üstte),-,15.77-18.76 (%151.1 üstte),-4.77,45.34,42.11,0.48,
2026-07-24 21:56,LKMNH,14.52,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 11.72 (%19.3 altta) | EMA5 Direnç: 14.94 (%2.9 üstte),-,-,23.89,41.09,15.54,-0.56,
2026-07-24 21:56,LMKDC,23.66,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 25.23 (%6.6 üstte),-,-,-,33.11,0.0,-0.93,
2026-07-24 21:56,LOGO,133.6,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 130.45 (%2.4 altta) | EMA5 Direnç: 136.68 (%2.3 üstte),-,136.39-157.01 (%2.1 üstte),29.46,43.65,6.91,-0.49,
2026-07-24 21:56,LRSHO,2.91,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 3.07 (%5.3 üstte),-,5.66-6.82 (%94.5 üstte),-6.34,34.32,1.12,-0.9,
2026-07-24 21:56,LUKSK,96.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 76.84 (%20.0 altta) | EMA100 Direnç: 96.86 (%0.9 üstte),-,-,24.94,43.51,10.15,-0.42,
2026-07-24 21:56,LXGYO,13.04,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 14.11 (%8.2 üstte),-,-,-,41.03,,-0.77,
2026-07-24 21:56,LYDHO,182.5,🟢 Yükseliş Trendinde,🔴 SAT,🔴 ZAYIFLAMA (Zaten Dipte),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 167.66 (%8.1 altta) | EMA5 Direnç: 184.97 (%1.4 üstte),3.16-3.60 (%98.0 altta),-,82.97,49.48,11.8,-0.64,
2026-07-24 21:56,LYDYE,13500.0,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 13021.51 (%3.5 altta) | EMA5 Direnç: 13643.50 (%1.1 üstte),181.30-212.80 (%98.4 altta),-,49.11,41.51,18.28,-0.9,
2026-07-24 21:56,MAALT,1074.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 1063.08 (%1.0 altta) | EMA5 Direnç: 1110.00 (%3.4 üstte),616.00-651.00 (%39.4 altta),1214.00-1460.00 (%13.0 üstte),33.13,47.35,0.0,-0.41,
2026-07-24 21:56,MACKO,32.76,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 31.02 (%5.3 altta) | EMA5 Direnç: 34.01 (%3.8 üstte),14.21-15.37 (%53.1 altta),40.61-45.18 (%24.0 üstte),-,43.24,0.49,-0.86,
2026-07-24 21:56,MAGEN,40.5,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 38.40 (%5.2 altta) | EMA21 Direnç: 44.55 (%10.0 üstte),-,-,107.55,46.19,13.09,-0.87,
2026-07-24 21:56,MAKIM,17.1,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Direnç: 17.51 (%2.4 üstte),-,24.52-26.38 (%43.4 üstte),-9.15,48.18,29.14,-0.15,
2026-07-24 21:56,MAKTK,11.1,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,🚨Fiyat Bandın Altında!,EMA200 Destek: 9.52 (%14.2 altta) | EMA5 Direnç: 11.77 (%6.0 üstte),5.97-6.31 (%43.2 altta),-,16.61,38.1,0.0,-0.83,
2026-07-24 21:56,MANAS,30.62,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 26.03 (%15.0 altta) | EMA5 Direnç: 30.75 (%0.4 üstte),6.35-7.25 (%76.3 altta),-,146.47,60.78,64.91,0.64,
2026-07-24 21:56,MARBL,12.55,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 12.92 (%3.0 üstte),10.17-12.70 (fiyat bandın içinde!),-,-,45.18,11.92,-0.5,
2026-07-24 21:56,MARKA,78.75,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 65.51 (%16.8 altta) | EMA5 Direnç: 79.38 (%0.8 üstte),-,-,95.81,62.62,28.71,0.82,
2026-07-24 21:56,MARMR,2.23,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 2.29 (%2.6 üstte),-,-,-,45.47,3.37,-0.96,
2026-07-24 21:56,MARTI,1.73,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 1.71 (%1.3 altta) | EMA21 Direnç: 1.93 (%11.3 üstte),-,2.76-3.05 (%59.5 üstte),-41.1,42.16,11.8,-0.81,
2026-07-24 21:56,MAVI,38.48,🩸 SAT (Trend Kırıldı),⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 38.11 (%1.0 altta) | EMA5 Direnç: 39.85 (%3.6 üstte),29.32-36.07 (%6.3 altta),-,29.04,43.37,16.93,-0.72,
2026-07-24 21:56,MCARD,137.2,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 148.31 (%8.1 üstte),-,-,-,54.63,,-0.54,
2026-07-24 21:56,MEDTR,26.56,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 27.63 (%4.0 üstte),-,50.19-54.55 (%89.0 üstte),-9.76,38.0,0.0,-0.83,
2026-07-24 21:56,MEGAP,1.95,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 2.08 (%6.4 üstte),-,4.50-5.00 (%130.8 üstte),-41.6,29.97,0.0,-0.97,
2026-07-24 21:56,MEGMT,79.8,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 74.84 (%6.2 altta),25.20-27.48 (%65.6 altta),-,-,57.04,12.39,-0.53,
