Tarih,Varlık,Fiyat,Supertrend_Sinyal,Tilson_Sinyal,Hacim_SMI,Kombine_Dip,SSL&EMA_Sinyal,BB_Sikisma,BB_Fiyat_Durum,Destek_Direnc,Alim_Bandi,Satim_Bandi,RSI,StochRSI,TSI
2026-07-13 09:49,TLMAN,86.25,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 88.01 (%2.0 üstte),85.95-90.10 (fiyat bandın içinde!),104.30-107.80 (%20.9 üstte),28.11,1.03,-0.97
2026-07-13 09:49,TMPOL,435.5,🟢 Yükseliş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 431.30 (%1.0 altta) | EMA5 Direnç: 436.64 (%0.3 üstte),-,640.50-703.00 (%47.1 üstte),50.15,12.82,-0.77
2026-07-13 09:49,TMSN,84.6,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 85.52 (%1.1 üstte),-,117.00-122.40 (%38.3 üstte),35.72,18.23,-0.82
2026-07-13 09:49,TNZTP,23.28,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 23.67 (%1.7 üstte),20.08-20.84 (%10.5 altta),-,36.05,0.0,-0.97
2026-07-13 09:49,TOASO,302.75,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 300.61 (%0.7 altta) | EMA55 Direnç: 303.93 (%0.4 üstte),212.74-216.02 (%28.6 altta),-,46.12,6.9,-0.9
2026-07-13 09:49,TRALT,54.25,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 52.50 (%3.2 altta),42.16-43.54 (%19.7 altta),-,66.69,92.75,0.78
2026-07-13 09:49,TRCAS,41.24,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 41.23 (%0.0 altta) | EMA21 Direnç: 42.21 (%2.3 üstte),37.36-39.29 (%4.7 altta),42.44-43.32 (%2.9 üstte),41.15,14.76,-0.71
2026-07-13 09:49,TRENJ,98.75,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 95.58 (%3.2 altta),-,96.55-100.90 (fiyat bandın içinde!),63.87,88.79,0.88
2026-07-13 09:49,TRGYO,101.3,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 100.52 (%0.8 altta),66.98-68.50 (%32.4 altta),-,58.71,54.29,0.69
2026-07-13 09:49,TRHOL,1485.0,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 1482.35 (%0.2 altta) | EMA5 Direnç: 1507.73 (%1.5 üstte),191.90-206.00 (%86.1 altta),-,42.22,8.43,-0.55
2026-07-13 09:49,TRILC,1.26,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 1.20 (%4.7 altta) | EMA21 Direnç: 1.35 (%7.4 üstte),-,3.87-4.13 (%207.1 üstte),36.34,88.13,-0.29
2026-07-13 09:49,TRMET,125.8,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 120.87 (%3.9 altta),82.10-85.90 (%31.7 altta),135.90-142.60 (%8.0 üstte),61.22,83.29,0.9
2026-07-13 09:49,TSGYO,6.47,🔴 Düşüş Trendinde,🔴 SAT,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 6.50 (%0.5 üstte),-,-,39.03,5.26,-0.9
2026-07-13 09:49,TSKB,11.53,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 11.63 (%0.9 üstte),10.97-11.18 (%3.0 altta),12.05-12.64 (%4.5 üstte),42.54,1.6,-0.83
2026-07-13 09:49,TSPOR,0.9,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 0.90 (%0.2 üstte),-,1.14-1.17 (%26.7 üstte),39.49,45.79,-0.6
2026-07-13 09:49,TTKOM,58.0,🔴 Düşüş Trendinde,🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 58.31 (%0.5 üstte),49.78-52.05 (%10.3 altta),-,39.35,11.91,-0.8
2026-07-13 09:49,TTRAK,439.75,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 438.40 (%0.3 altta) | EMA21 Direnç: 440.61 (%0.2 üstte),-,461.25-483.50 (%4.9 üstte),48.09,40.1,0.18
2026-07-13 09:49,TUCLK,3.97,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 3.98 (%0.3 üstte),3.91-4.27 (fiyat bandın içinde!),4.39-4.67 (%10.6 üstte),38.67,12.16,-0.71
2026-07-13 09:49,TUKAS,2.14,🔴 Düşüş Trendinde,🔴 SAT,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),🚀 KUSURSUZ DİP,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 2.17 (%1.3 üstte),-,2.67-2.80 (%24.8 üstte),26.8,4.0,-0.95
2026-07-13 09:49,TUPRS,267.0,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,🔴 ZİRVEDE,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 258.69 (%3.1 altta),175.89-178.77 (%33.0 altta),-,72.33,98.41,0.97
2026-07-13 09:49,TUREX,6.98,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 7.03 (%0.7 üstte),-,12.37-13.45 (%77.2 üstte),28.85,10.06,-0.95
2026-07-13 09:49,TURGG,27.3,🟢 Yükseliş Trendinde,🔴 SAT,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 27.42 (%0.4 üstte),25.72-26.46 (%3.1 altta),42.69-49.36 (%56.4 üstte),39.28,13.56,-0.75
2026-07-13 09:49,TURSG,6.35,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 6.25 (%1.6 altta) | EMA100 Direnç: 6.38 (%0.5 üstte),-,7.08-7.47 (%11.5 üstte),52.61,77.47,-0.42
2026-07-13 09:49,UCAYM,28.76,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,-,-,🚨Fiyat Bandın Altında!,EMA5 Direnç: 30.11 (%4.7 üstte),-,-,32.11,4.54,-0.83
2026-07-13 09:49,UFUK,1685.0,🟢 Yükseliş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 1649.91 (%2.1 altta),1266.00-1356.00 (%19.5 altta),-,58.49,29.38,-0.42
2026-07-13 09:49,ULAS,23.74,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 24.33 (%2.5 üstte),-,29.14-31.40 (%22.7 üstte),29.67,32.9,-0.81
2026-07-13 09:49,ULKER,97.0,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 97.94 (%1.0 üstte),-,-,28.91,9.76,-0.9
2026-07-13 09:49,ULUFA,1.73,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 1.75 (%1.0 üstte),-,-,29.98,7.29,-0.98
2026-07-13 09:49,ULUSE,298.0,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 294.15 (%1.3 altta) | EMA21 Direnç: 303.69 (%1.9 üstte),153.90-167.00 (%44.0 altta),-,47.98,52.4,-0.72
2026-07-13 09:49,ULUUN,8.98,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 8.97 (%0.2 altta),6.37-6.54 (%27.2 altta),-,50.74,12.92,-0.82
2026-07-13 09:49,UMPAS,9.3,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚪ Karışık / Testere Piyasası,🚨 BB SIKIŞMA,🚨Fiyat Bandın Altında!,-,-,-,,,
2026-07-13 09:49,UNLU,12.17,🩸 SAT (Trend Kırıldı),🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 12.49 (%2.6 üstte),12.12-12.87 (fiyat bandın içinde!),17.21-19.34 (%41.4 üstte),37.01,0.0,-0.77
2026-07-13 09:49,USAK,1.43,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 1.43 (%0.1 altta) | EMA21 Direnç: 1.49 (%4.4 üstte),-,1.76-1.79 (%23.1 üstte),38.46,8.15,-0.92
2026-07-13 09:49,VAKBN,31.18,🔴 Düşüş Trendinde,🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 31.15 (%0.1 altta) | EMA5 Direnç: 31.44 (%0.8 üstte),28.88-30.72 (%1.5 altta),-,41.92,5.65,-0.79
2026-07-13 09:49,VAKFA,11.78,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 11.79 (%0.1 üstte),-,13.73-14.35 (%16.6 üstte),39.54,15.86,-0.87
2026-07-13 09:49,VAKFN,1.55,🔴 Düşüş Trendinde,⏳ BEKLE,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),🚀 KUSURSUZ DİP,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 1.56 (%0.9 üstte),-,2.21-2.34 (%42.6 üstte),30.59,10.32,-0.92
2026-07-13 09:49,VAKKO,70.2,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 67.91 (%3.3 altta) | EMA5 Direnç: 71.05 (%1.2 üstte),51.84-54.09 (%22.9 altta),82.35-85.35 (%17.3 üstte),37.35,4.84,-0.88
2026-07-13 09:49,VANGD,98.7,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 94.21 (%4.5 altta),81.00-85.55 (%13.3 altta),-,59.28,49.87,-0.28
2026-07-13 09:49,VBTYZ,30.98,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 30.02 (%3.1 altta),-,-,62.45,100.0,0.8
2026-07-13 09:49,VERTU,37.4,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 37.89 (%1.3 üstte),-,45.48-49.38 (%21.6 üstte),40.0,3.06,-0.9
2026-07-13 09:49,VERUS,374.5,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🚨Fiyat Bandın Altında!,EMA200 Direnç: 430.99 (%15.1 üstte),235.00-247.10 (%34.0 altta),-,24.55,0.05,-0.81
2026-07-13 09:49,VESBE,6.64,🔴 Düşüş Trendinde,⏳ BEKLE,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 6.41 (%3.4 altta) | EMA55 Direnç: 6.69 (%0.8 üstte),-,7.21-7.53 (%8.6 üstte),53.58,32.93,-0.25
2026-07-13 09:49,VESTL,26.42,🔴 Düşüş Trendinde,⏳ BEKLE,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA55 Destek: 26.19 (%0.9 altta) | EMA100 Direnç: 27.46 (%3.9 üstte),23.52-24.32 (%7.9 altta),-,55.26,38.84,-0.08
2026-07-13 09:49,VKFYO,27.76,🟢 Yükseliş Trendinde,⏳ BEKLE,🔴 ZAYIFLAMA (Zaten Dipte),-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 28.03 (%1.0 üstte),-,34.54-38.50 (%24.4 üstte),47.37,54.2,0.2
2026-07-13 09:49,VKGYO,2.66,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 2.61 (%1.9 altta) | EMA100 Direnç: 2.66 (%0.1 üstte),2.12-2.20 (%17.3 altta),2.63-2.84 (fiyat bandın içinde!),46.95,10.9,-0.3
2026-07-13 09:49,VKING,23.16,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 23.56 (%1.7 üstte),-,33.50-35.86 (%44.6 üstte),31.91,0.42,-0.8
2026-07-13 09:49,VRGYO,1.97,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,🚨Fiyat Bandın Altında!,EMA5 Direnç: 2.00 (%1.5 üstte),-,2.49-2.59 (%26.4 üstte),32.35,0.0,-0.92
2026-07-13 09:49,VSNMD,83.1,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 84.88 (%2.1 üstte),73.00-75.85 (%8.7 altta),209.09-238.86 (%151.6 üstte),42.47,0.43,-0.7
2026-07-13 09:49,YAPRK,11.51,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 11.66 (%1.3 üstte),-,-,31.34,37.16,-0.88
2026-07-13 09:49,YATAS,38.02,🟢 Yükseliş Trendinde,🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 38.83 (%2.1 üstte),-,-,38.47,0.0,-0.55
2026-07-13 09:49,YAYLA,23.66,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 23.70 (%0.2 üstte),-,30.26-33.16 (%27.9 üstte),45.96,35.17,-0.1
2026-07-13 09:49,YBTAS,16.0,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 16.00 (%0.0 altta) | EMA21 Direnç: 16.08 (%0.5 üstte),-,18.49-18.52 (%15.6 üstte),45.94,59.65,0.65
2026-07-13 09:49,YEOTK,89.1,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 80.88 (%9.2 altta) | EMA5 Direnç: 90.74 (%1.8 üstte),38.88-40.24 (%54.8 altta),-,38.34,14.91,-0.93
2026-07-13 09:49,YESIL,1.32,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 1.33 (%0.7 üstte),-,2.11-2.31 (%59.8 üstte),32.16,28.44,-0.9
2026-07-13 09:49,YGGYO,224.9,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 209.06 (%7.0 altta) | EMA55 Direnç: 225.80 (%0.4 üstte),112.89-119.36 (%46.9 altta),-,44.36,2.44,-0.88
2026-07-13 09:49,YIGIT,22.02,🔴 Düşüş Trendinde,🔴 SAT,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),🚀 KUSURSUZ DİP,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 22.42 (%1.8 üstte),-,28.72-30.74 (%30.4 üstte),31.25,3.94,-0.96
2026-07-13 09:49,YKBNK,35.14,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Direnç: 36.13 (%2.8 üstte),33.60-35.50 (fiyat bandın içinde!),42.58-44.30 (%21.2 üstte),35.07,0.0,-0.96
2026-07-13 09:49,YKSLN,3.24,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 3.24 (%0.1 altta) | EMA55 Direnç: 3.30 (%1.8 üstte),3.07-3.12 (%3.7 altta),6.13-6.33 (%89.2 üstte),49.19,44.41,0.13
2026-07-13 09:49,YONGA,52.65,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 52.72 (%0.1 üstte),-,-,41.18,22.21,-0.8
2026-07-13 09:49,YUNSA,9.21,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 9.19 (%0.2 altta) | EMA55 Direnç: 9.55 (%3.6 üstte),-,-,39.19,22.96,-0.94
2026-07-13 09:49,YYAPI,0.88,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 0.88 (%0.2 üstte),-,2.04-2.23 (%131.8 üstte),39.62,78.13,-0.48
2026-07-13 09:49,YYLGD,10.87,🔴 Düşüş Trendinde,🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 10.84 (%0.3 altta) | EMA21 Direnç: 11.09 (%2.0 üstte),10.52-11.00 (fiyat bandın içinde!),14.08-14.61 (%29.5 üstte),41.81,26.53,-0.73
2026-07-13 09:49,ZEDUR,8.68,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 8.90 (%2.5 üstte),8.01-8.18 (%5.8 altta),-,37.55,6.09,-0.72
2026-07-13 09:49,ZERGY,10.5,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,-,⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 10.64 (%1.3 üstte),-,20.02-22.00 (%90.7 üstte),31.96,10.29,-0.87
2026-07-13 09:49,ZGYO,37.32,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 36.02 (%3.5 altta) | EMA5 Direnç: 37.51 (%0.5 üstte),-,-,47.59,34.4,-0.4
2026-07-13 09:49,ZOREN,2.73,🔴 Düşüş Trendinde,⏳ BEKLE,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 2.68 (%2.0 altta) | EMA21 Direnç: 2.79 (%2.2 üstte),-,3.63-3.71 (%33.0 üstte),44.44,20.28,-0.71
2026-07-13 09:49,ZRGYO,18.05,🟢 Yükseliş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 17.79 (%1.5 altta) | EMA55 Direnç: 18.50 (%2.5 üstte),-,22.98-23.28 (%27.3 üstte),53.91,57.34,-0.01
