Tarih,Varlık,Fiyat,Supertrend_Sinyal,Tilson_Sinyal,Hacim_SMI,Kombine_Dip,SSL&EMA_Sinyal,BB_Sikisma,BB_Fiyat_Durum,Destek_Direnc,Alim_Bandi,Satim_Bandi,RSI,StochRSI,TSI
2026-07-17 21:34,TSPOR,0.94,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 0.93 (%1.5 altta) | EMA21 Direnç: 0.98 (%3.7 üstte),0.72-0.75 (%20.2 altta),2.07-2.46 (%120.0 üstte),43.69,18.58,-0.87
2026-07-17 21:34,TTKOM,58.15,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 53.86 (%7.4 altta) | EMA55 Direnç: 58.83 (%1.2 üstte),-,-,44.21,6.5,-0.66
2026-07-17 21:34,TTRAK,437.5,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 440.44 (%0.7 üstte),-,611.00-650.00 (%39.7 üstte),38.59,49.57,-0.76
2026-07-17 21:34,TUCLK,3.96,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 4.05 (%2.4 üstte),-,10.99-13.30 (%177.5 üstte),35.39,29.29,-0.74
2026-07-17 21:34,TUKAS,2.13,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 2.22 (%4.4 üstte),-,6.72-7.28 (%215.5 üstte),33.96,0.0,-0.93
2026-07-17 21:34,TUPRS,289.25,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 260.94 (%9.8 altta),113.53-117.22 (%59.5 altta),-,68.56,62.71,-0.1
2026-07-17 21:34,TUREX,6.81,🟢 Yükseliş Trendinde,🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Direnç: 7.09 (%4.2 üstte),-,-,37.89,0.0,-0.92
2026-07-17 21:34,TURGG,27.3,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 24.26 (%11.1 altta) | EMA5 Direnç: 27.99 (%2.5 üstte),23.35-24.86 (%8.9 altta),-,43.2,1.78,-0.83
2026-07-17 21:34,TURSG,6.56,🟢 Yükseliş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 6.43 (%2.0 altta),0.21-0.25 (%96.1 altta),-,53.55,20.07,-0.82
2026-07-17 21:34,UCAYM,29.8,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Direnç: 30.84 (%3.5 üstte),-,-,52.22,,0.2
2026-07-17 21:34,UFUK,1700.0,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 1643.89 (%3.3 altta),-,-,57.3,84.23,0.41
2026-07-17 21:34,ULAS,23.9,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 21.23 (%11.2 altta) | EMA5 Direnç: 24.83 (%3.9 üstte),-,-,34.65,2.25,-0.98
2026-07-17 21:34,ULKER,97.95,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 81.20 (%17.1 altta) | EMA5 Direnç: 101.00 (%3.1 üstte),12.08-13.37 (%86.4 altta),-,38.14,1.75,-0.94
2026-07-17 21:34,ULUFA,1.79,🔴 Düşüş Trendinde,🔴 SAT,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 1.62 (%9.8 altta) | EMA55 Direnç: 1.80 (%0.7 üstte),-,-,44.82,3.6,-0.91
2026-07-17 21:34,ULUSE,313.5,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 305.24 (%2.6 altta),122.00-131.50 (%58.1 altta),-,62.82,34.18,0.66
2026-07-17 21:34,ULUUN,9.79,🟢 Yükseliş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 9.26 (%5.5 altta),5.35-6.85 (%30.0 altta),-,63.0,32.31,0.45
2026-07-17 21:34,UMPAS,9.3,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,🚨Fiyat Bandın Altında!,EMA100 Destek: 9.10 (%2.2 altta) | EMA5 Direnç: 9.30 (%0.0 üstte),-,9.01-9.72 (fiyat bandın içinde!),41.55,27.78,0.0
2026-07-17 21:34,UNLU,11.98,🔴 Düşüş Trendinde,🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 12.55 (%4.7 üstte),-,13.23-14.50 (%10.4 üstte),38.21,19.22,-0.74
2026-07-17 21:34,USAK,1.39,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 1.46 (%4.8 üstte),-,4.97-6.62 (%257.6 üstte),30.31,1.29,-0.97
2026-07-17 21:34,VAKBN,31.0,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 30.48 (%1.7 altta) | EMA5 Direnç: 31.73 (%2.4 üstte),7.91-9.09 (%70.7 altta),-,46.62,24.68,-0.26
2026-07-17 21:34,VAKFA,11.53,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 11.89 (%3.1 üstte),-,-,34.56,3.58,-0.91
2026-07-17 21:34,VAKFN,1.55,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 1.32 (%14.6 altta) | EMA5 Direnç: 1.60 (%3.4 üstte),0.97-1.11 (%28.6 altta),1.78-1.95 (%14.8 üstte),33.98,0.0,-0.94
2026-07-17 21:34,VAKKO,71.7,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 69.14 (%3.6 altta) | EMA5 Direnç: 73.08 (%1.9 üstte),52.59-57.37 (%20.0 altta),-,49.1,3.27,-0.85
2026-07-17 21:34,VANGD,90.0,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 84.19 (%6.5 altta) | EMA5 Direnç: 92.89 (%3.2 üstte),-,-,56.27,8.73,0.06
2026-07-17 21:34,VBTYZ,28.86,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 25.66 (%11.1 altta) | EMA5 Direnç: 29.27 (%1.4 üstte),-,-,60.61,47.59,0.86
2026-07-17 21:34,VERTU,37.7,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 36.53 (%3.1 altta) | EMA5 Direnç: 38.67 (%2.6 üstte),20.39-22.44 (%40.5 altta),-,44.64,17.33,-0.49
2026-07-17 21:34,VERUS,459.75,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 402.89 (%12.4 altta) | EMA21 Direnç: 486.42 (%5.8 üstte),11.99-137.23 (%70.2 altta),-,49.4,8.49,-0.08
2026-07-17 21:34,VESBE,6.19,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 6.42 (%3.7 üstte),-,17.31-18.83 (%179.6 üstte),35.74,62.09,-0.88
2026-07-17 21:34,VESTL,24.8,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 25.42 (%2.5 üstte),20.80-24.06 (%3.0 altta),62.00-73.15 (%150.0 üstte),38.5,57.85,-0.83
2026-07-17 21:34,VKFYO,26.9,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 26.73 (%0.6 altta) | EMA5 Direnç: 27.55 (%2.4 üstte),15.62-17.18 (%36.1 altta),-,42.93,13.36,-0.89
2026-07-17 21:34,VKGYO,2.66,🟢 Yükseliş Trendinde,⏳ BEKLE,🔴 ZAYIFLAMA (Zaten Dipte),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 2.66 (%0.0 altta) | EMA5 Direnç: 2.67 (%0.5 üstte),-,-,50.95,37.22,-0.24
2026-07-17 21:34,VKING,24.26,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 24.36 (%0.4 üstte),-,47.70-69.85 (%96.6 üstte),41.85,25.24,-0.79
2026-07-17 21:34,VRGYO,1.95,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 2.03 (%4.1 üstte),-,-,35.76,5.1,-0.94
2026-07-17 21:34,VSNMD,82.05,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 86.00 (%4.8 üstte),-,89.50-106.70 (%9.1 üstte),43.23,45.03,-0.22
2026-07-17 21:34,YAPRK,11.07,🟢 Yükseliş Trendinde,🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Direnç: 11.58 (%4.6 üstte),-,-,39.67,0.0,-0.96
2026-07-17 21:34,YATAS,35.88,🩸 SAT (Trend Kırıldı),🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,🚨Fiyat Bandın Altında!,EMA100 Destek: 35.43 (%1.3 altta) | EMA55 Direnç: 38.54 (%7.4 üstte),23.16-24.12 (%32.8 altta),-,39.74,6.79,-0.82
2026-07-17 21:34,YAYLA,23.5,🔴 Düşüş Trendinde,🔴 SAT,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 18.06 (%23.1 altta) | EMA5 Direnç: 24.13 (%2.7 üstte),11.51-14.00 (%40.4 altta),-,43.12,37.13,-0.67
2026-07-17 21:34,YBTAS,15.51,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 15.94 (%2.8 üstte),-,35.33-43.15 (%127.8 üstte),33.77,22.04,-0.92
2026-07-17 21:34,YEOTK,91.8,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 81.53 (%11.2 altta) | EMA5 Direnç: 95.73 (%4.3 üstte),-,-,61.44,1.53,0.6
2026-07-17 21:34,YESIL,1.27,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 1.35 (%6.2 üstte),-,4.52-5.46 (%255.9 üstte),33.74,0.16,-0.87
2026-07-17 21:34,YGGYO,216.3,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 210.93 (%2.5 altta) | EMA5 Direnç: 226.84 (%4.9 üstte),-,-,55.4,1.4,-0.11
2026-07-17 21:34,YIGIT,22.02,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 22.91 (%4.1 üstte),-,33.40-38.88 (%51.7 üstte),42.39,0.0,-0.49
2026-07-17 21:34,YKBNK,33.22,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 32.09 (%3.4 altta) | EMA55 Direnç: 35.06 (%5.5 üstte),27.14-30.88 (%7.0 altta),-,44.36,23.95,-0.11
2026-07-17 21:34,YKSLN,3.18,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 3.23 (%1.7 üstte),-,6.71-9.39 (%111.0 üstte),40.34,65.61,-0.3
2026-07-17 21:34,YONGA,50.9,🔴 Düşüş Trendinde,🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Direnç: 51.74 (%1.7 üstte),-,59.95-71.00 (%17.8 üstte),39.5,5.35,-0.55
2026-07-17 21:34,YUNSA,8.99,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 8.27 (%8.1 altta) | EMA21 Direnç: 9.15 (%1.7 üstte),4.51-5.12 (%43.0 altta),10.66-12.89 (%18.6 üstte),50.4,6.93,0.42
2026-07-17 21:34,YYAPI,0.89,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 0.92 (%3.2 üstte),-,-,33.55,41.87,-0.69
2026-07-17 21:34,YYLGD,10.65,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 10.99 (%3.2 üstte),8.40-10.32 (%3.1 altta),-,42.64,2.09,-0.88
2026-07-17 21:34,ZEDUR,8.48,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 7.75 (%8.7 altta) | EMA100 Direnç: 8.75 (%3.2 üstte),7.98-8.43 (%0.6 altta),14.18-18.70 (%67.3 üstte),43.74,4.19,-0.22
2026-07-17 21:34,ZERGY,9.99,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 11.41 (%14.2 üstte),-,-,38.1,0.0,-0.95
2026-07-17 21:34,ZGYO,38.66,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 37.82 (%2.2 altta),-,-,67.9,,0.78
2026-07-17 21:34,ZOREN,2.66,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 2.77 (%4.0 üstte),-,4.28-4.53 (%60.9 üstte),36.57,1.05,-0.91
2026-07-17 21:34,ZRGYO,17.52,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 13.41 (%23.5 altta) | EMA5 Direnç: 17.75 (%1.3 üstte),-,-,37.55,49.93,-0.75
